15,500,|,60.05180358886719,|,4446408.0
13,500,|,73.5230565071106,|,4441979.0
1,500,|,78.44915175437927,|,4444973.0
6,500,|,76.54722499847412,|,4442304.0
13,500,|,74.3064935207367,|,4441979.0
0,500,|,71.15377497673035,|,4443750.0
12,500,|,57.54073143005371,|,4441868.0
8,500,|,71.10036158561707,|,4447799.0
19,500,|,72.6928563117981,|,4442342.0
2,500,|,72.51857018470764,|,4444758.0
13,500,|,72.82011938095093,|,4441979.0
1,500,|,75.55867075920105,|,4444973.0
4,500,|,76.88695025444031,|,4447725.0
12,500,|,75.92545056343079,|,4441868.0
17,500,|,78.15230560302734,|,4446666.0
6,500,|,74.14247536659241,|,4442304.0
14,500,|,58.376314640045166,|,4446320.0
13,500,|,73.28699851036072,|,4441979.0
7,500,|,73.05466103553772,|,4450173.0
10,500,|,75.44173550605774,|,4446629.0
10,500,|,79.72765588760376,|,4446629.0
2,500,|,79.09388566017151,|,4444758.0
7,500,|,80.37769436836243,|,4450173.0
7,500,|,76.80316972732544,|,4450173.0
13,500,|,73.72939920425415,|,4441979.0
0,500,|,72.03847050666809,|,4443750.0
15,500,|,72.22974300384521,|,4446408.0
19,500,|,54.798232555389404,|,4442342.0
4,500,|,67.50945901870728,|,4447725.0
0,500,|,73.83405470848083,|,4443750.0
5,500,|,76.96902203559875,|,4445184.0
12,500,|,79.93072748184204,|,4441868.0
3,500,|,77.91910409927368,|,4443992.0
16,500,|,81.02631068229675,|,4446728.0
11,500,|,76.8014178276062,|,4443499.0
3,500,|,71.78569984436035,|,4443992.0
2,500,|,74.0854766368866,|,4444758.0
0,500,|,73.41121888160706,|,4443750.0
18,500,|,71.50459575653076,|,4443881.0
8,500,|,70.25509309768677,|,4447799.0
14,500,|,73.25723004341125,|,4446320.0
2,500,|,70.04261898994446,|,4444758.0
2,500,|,72.24148344993591,|,4444758.0
10,500,|,72.84985303878784,|,4446629.0
3,500,|,72.60677909851074,|,4443992.0
19,500,|,68.94985723495483,|,4442342.0
11,500,|,55.74877333641052,|,4443499.0
1,500,|,77.50006699562073,|,4444973.0
9,500,|,77.60300946235657,|,4446685.0
11,500,|,76.85632848739624,|,4443499.0
1,500,|,69.96166157722473,|,4444973.0
14,500,|,58.25989890098572,|,4446320.0
0,500,|,73.02300930023193,|,4443750.0
18,500,|,75.99783444404602,|,4443881.0
8,500,|,77.89524149894714,|,4447799.0
16,500,|,73.47868919372559,|,4446728.0
11,500,|,59.59351849555969,|,4443499.0
13,500,|,72.74239182472229,|,4441979.0
10,500,|,70.12848782539368,|,4446629.0
5,500,|,73.28353810310364,|,4445184.0
13,500,|,73.34818482398987,|,4441979.0
16,500,|,72.39626026153564,|,4446728.0
15,500,|,57.206788301467896,|,4446408.0
6,500,|,75.08463382720947,|,4442304.0
3,500,|,79.02947306632996,|,4443992.0
6,500,|,77.70832467079163,|,4442304.0
5,500,|,76.55313110351562,|,4445184.0
2,500,|,71.57320141792297,|,4444758.0
11,500,|,58.642223596572876,|,4443499.0
8,500,|,78.19004392623901,|,4447799.0
18,500,|,77.88873147964478,|,4443881.0
5,500,|,76.52903461456299,|,4445184.0
3,500,|,73.94962644577026,|,4443992.0
19,500,|,73.86598324775696,|,4442342.0
15,500,|,72.81402468681335,|,4446408.0
0,500,|,72.79133796691895,|,4443750.0
1,500,|,55.28608703613281,|,4444973.0
5,500,|,69.82598567008972,|,4445184.0
9,500,|,75.07795262336731,|,4446685.0
7,500,|,78.34187483787537,|,4450173.0
4,500,|,79.32866787910461,|,4447725.0
9,500,|,77.10756492614746,|,4446685.0
6,500,|,80.7089273929596,|,4442304.0
7,500,|,81.43281388282776,|,4450173.0
10,500,|,76.55649924278259,|,4446629.0
13,500,|,75.76501870155334,|,4441979.0
12,500,|,71.74269342422485,|,4441868.0
2,500,|,57.0631058216095,|,4444758.0
5,500,|,72.05085229873657,|,4445184.0
15,500,|,76.00466990470886,|,4446408.0
8,500,|,74.65631413459778,|,4447799.0
10,500,|,78.64709806442261,|,4446629.0
14,500,|,77.22933578491211,|,4446320.0
18,500,|,79.79945826530457,|,4443881.0
8,500,|,76.82305669784546,|,4447799.0
14,500,|,72.63338780403137,|,4446320.0
3,500,|,54.997345209121704,|,4443992.0
8,500,|,55.90187954902649,|,4447799.0
13,500,|,70.3259813785553,|,4441979.0
2,500,|,72.34277009963989,|,4444758.0
19,500,|,77.47284889221191,|,4442342.0
1,500,|,77.74575591087341,|,4444973.0
18,500,|,77.19654536247253,|,4443881.0
6,500,|,78.86321973800659,|,4442304.0
4,500,|,80.8369653224945,|,4447725.0
14,500,|,78.97106504440308,|,4446320.0
17,500,|,80.83882141113281,|,4446666.0
17,500,|,76.81626677513123,|,4446666.0
2,500,|,72.39343881607056,|,4444758.0
18,500,|,75.7902729511261,|,4443881.0
8,500,|,79.46597862243652,|,4447799.0
19,500,|,78.64194869995117,|,4442342.0
10,500,|,79.94076013565063,|,4446629.0
11,500,|,78.97146797180176,|,4443499.0
