30,25,19,9682,|,258990.03232693672,227.13347339630127,x,437.59917521476746,|,132112.0,132112.0,x,21774.0
30,25,23,13316,|,358491.0316143036,400.38098430633545,x,790.1446061134338,|,124067.0,124067.0,x,26261.0
30,25,25,1905,|,26920.439237117767,28.134469032287598,x,36.09197235107422,|,77834.0,77834.0,x,13107.0
30,25,40,1687,|,24681.21110200882,27.005776166915894,x,33.27639555931091,|,71468.0,71468.0,x,14332.0
30,25,7,1370,|,16197.468542575836,19.277464151382446,x,22.118494749069214,|,57645.0,57645.0,x,12492.0
30,25,44,1732,|,21359.842636346817,22.725236892700195,x,29.699639081954956,|,61930.0,61930.0,x,13344.0
30,25,30,2271,|,31031.046656131744,27.949126482009888,x,37.705782651901245,|,72363.0,72363.0,x,14735.0
30,25,18,1622,|,18270.79699778557,20.430663108825684,x,23.809550523757935,|,56570.0,56570.0,x,12303.0
30,25,26,1724,|,25523.28463625908,27.87069869041443,x,34.29964828491211,|,80797.0,80797.0,x,14120.0
30,25,8,2233,|,34260.6556289196,32.1304714679718,x,42.118571043014526,|,75321.0,75321.0,x,15028.0
30,25,43,1798,|,24512.972265958786,26.414657592773438,x,33.70398759841919,|,75403.0,75403.0,x,14075.0
30,25,4,1701,|,23694.848854780197,25.299367904663086,x,30.9832661151886,|,65825.0,65825.0,x,12400.0
30,25,21,1610,|,23099.15805053711,25.940257787704468,x,29.523810386657715,|,75046.0,75046.0,x,13659.0
30,25,42,5913,|,176787.31842041016,168.24866580963135,x,245.047922372818,|,89769.0,89769.0,x,16678.0
30,25,46,1643,|,21471.414965867996,24.265187978744507,x,27.182293176651,|,65922.0,65922.0,x,13233.0
30,25,11,1974,|,31278.449046850204,32.739885091781616,x,40.72384428977966,|,94218.0,94218.0,x,14909.0
30,25,35,7743,|,123814.50548410416,106.25600075721741,x,244.14059591293335,|,76968.0,76968.0,x,19212.0
30,25,22,1748,|,26294.88186454773,25.895570755004883,x,32.928441762924194,|,76751.0,76751.0,x,14397.0
30,25,41,1622,|,21567.953127384186,22.48097038269043,x,25.995395183563232,|,67087.0,67087.0,x,13523.0
30,25,10,1659,|,23290.68636083603,25.310184240341187,x,29.075799226760864,|,78606.0,78606.0,x,14329.0
30,25,38,3514,|,71521.06148791313,62.60360550880432,x,86.13595867156982,|,112437.0,112437.0,x,16555.0
30,25,37,1613,|,21090.517379045486,22.63416624069214,x,26.107007026672363,|,65891.0,65891.0,x,12455.0
30,25,20,2564,|,51595.25312209129,50.22930669784546,x,64.06876039505005,|,99309.0,99309.0,x,15406.0
30,25,47,1766,|,23317.2151927948,25.58731961250305,x,32.648770809173584,|,68065.0,68065.0,x,13136.0
30,25,32,1758,|,27264.348396539688,26.88885760307312,x,33.494399547576904,|,80775.0,80775.0,x,15267.0
30,25,58,1724,|,25349.58327317238,26.973571062088013,x,33.450915813446045,|,80846.0,80846.0,x,13672.0
30,25,6,1568,|,20214.665360689163,21.984039783477783,x,25.21023201942444,|,63102.0,63102.0,x,13324.0
30,25,53,1603,|,19611.504340171814,22.69652247428894,x,26.061289072036743,|,60423.0,60423.0,x,12472.0
30,25,51,3900,|,95013.82261610031,81.93109321594238,x,106.23762893676758,|,108823.0,108823.0,x,16255.0
30,25,55,1683,|,24428.11767745018,23.84969687461853,x,30.40582823753357,|,67677.0,67677.0,x,13497.0
30,25,54,1596,|,20980.23033595085,23.2191903591156,x,26.665867805480957,|,69427.0,69427.0,x,13643.0
30,25,57,1442,|,15429.010593175888,17.725411891937256,x,20.465607404708862,|,52791.0,52791.0,x,12534.0
30,25,52,1926,|,29591.370490550995,29.133399724960327,x,36.822455167770386,|,79955.0,79955.0,x,13557.0
30,25,45,1540,|,18296.77697658539,21.037010192871094,x,24.283860445022583,|,59753.0,59753.0,x,12900.0
30,25,27,15000,|,254656.1536846161,199.40965747833252,x,706.9634993076324,|,75146.0,75146.0,x,25673.0
30,25,59,15000,|,160776.3449766636,117.49876952171326,x,602.2959797382355,|,71739.0,71739.0,x,26070.0
30,25,50,15000,|,233558.4062204361,204.88796877861023,x,610.8710157871246,|,70607.0,70607.0,x,26147.0
30,25,56,15000,|,342389.7653272152,412.63742327690125,x,767.5255784988403,|,78494.0,78494.0,x,24874.0
