20,100,34,4094,|,71200.50017094612,41.707818031311035,x,57.24249982833862,|,83497.0,83497.0,x,28583.0
20,100,52,5103,|,95147.06244421005,62.83934259414673,x,92.92927360534668,|,113482.0,113482.0,x,32237.0
20,100,48,4082,|,68443.5989818573,48.76313376426697,x,64.00473999977112,|,83867.0,83867.0,x,27604.0
20,100,16,4299,|,76781.33382487297,47.57168531417847,x,68.70626735687256,|,96292.0,96292.0,x,29990.0
20,100,54,4639,|,81812.44584012032,48.50838828086853,x,67.21980118751526,|,90350.0,90350.0,x,29667.0
20,100,51,5704,|,97102.07379055023,53.685200691223145,x,79.92891240119934,|,97152.0,97152.0,x,30866.0
20,100,58,5177,|,98541.16777706146,72.17364048957825,x,99.62221717834473,|,116778.0,116778.0,x,31500.0
20,100,9,5654,|,104465.95132899284,57.54145336151123,x,82.12291622161865,|,98207.0,98207.0,x,30909.0
20,100,39,6352,|,118133.87294578552,76.0115053653717,x,105.12531733512878,|,106605.0,106605.0,x,31258.0
20,100,50,4997,|,101488.16701889038,66.90603232383728,x,93.2242534160614,|,107190.0,107190.0,x,32919.0
20,100,56,4189,|,70585.7338552475,52.01861810684204,x,68.08133554458618,|,96659.0,96659.0,x,29399.0
20,100,42,4748,|,85751.55639338493,56.44872236251831,x,75.64007139205933,|,91522.0,91522.0,x,30041.0
20,100,18,5485,|,102435.84989976883,71.59962153434753,x,94.51970744132996,|,105010.0,105010.0,x,32598.0
20,100,59,4460,|,74239.46310448647,54.03991150856018,x,79.01174688339233,|,96343.0,96343.0,x,30478.0
20,100,57,5414,|,99773.68539524078,74.23738527297974,x,105.45694041252136,|,124022.0,124022.0,x,32890.0
20,100,53,15000,|,394841.7864573002,509.4978334903717,x,636.9318780899048,|,75860.0,75860.0,x,33868.0
